symbol,weekly,market_cap
XPD,2019-17w,1127625.6417212372
UFR,2019-17w,1454398.3442340072
CMT,2019-17w,13225929.940713111
PMA,2019-17w,12395103.0315983
DOS,2019-17w,1233266.7250384728
ELEC,2019-17w,1788110.2509383485
FTXT,2019-17w,43683.73386632787
VEX,2019-17w,2260379.6747655757
BLU,2019-17w,222707.50840279058
FRC,2019-17w,251419.3126636267
GB,2019-17w,42883.249344656244
VIKKY,2019-17w,36765.1789465798
TOTO,2019-17w,17992.946427381674
REV,2019-17w,49999447.93618804
MIR,2019-17w,4159550.936861334
NEBL,2019-17w,20985172.543273587
OK,2019-17w,1567419.3445691273
D,2019-17w,323726.3769290374
OCN,2019-17w,19662748.660087828
CTL,2019-17w,38999.412302094184
UBQ,2019-18w,8660219.807171306
FLUX,2019-18w,5547432.773945295
XNO,2019-18w,195756609.42977914
GXC,2019-18w,63330133.70605714
WINGS,2019-18w,4323897.655830494
AUX,2019-18w,306850.42399598024
CANN,2019-18w,599095.7621595209
OLT,2019-18w,1063116.3834576146
FBN,2019-18w,30479.311370181404
KLKS,2019-18w,211829.59756266043
ECOREAL,2019-18w,27865200.5483355
EGEM,2019-18w,230608.66908226273
BSTY,2019-18w,1169851.667734197
CHSB,2019-18w,6156601.307534409
TKN,2019-18w,18923248.9128329
SYS,2019-18w,30942039.628045116
BLUE,2019-18w,778062.4216767482
OPCT,2019-18w,4293749.727327445
DGC,2019-18w,56249.5648549529
ETC,2019-18w,641110943.2558402
TAJ,2019-18w,18994.0589959073
ESS,2019-18w,947310.4303805724
XBTC21,2019-18w,36381.59749080595
ELEC,2019-18w,1567654.9862185859
DAX,2019-18w,2732401.9358553174
MONA,2019-18w,68461843.98832081
WBB,2019-18w,4598.647256129779
GCR,2019-18w,3027429.1133447504
PLR,2019-18w,7581966.3430817295
PAY,2019-18w,27816693.8904926
XPD,2019-18w,987667.4151265094
XAP,2019-18w,199011.10820901414
TIPS,2019-18w,762002.6705220044
MICRO,2019-18w,51410.98811508579
MED,2019-18w,9342271.750164429
LUN,2019-18w,5334763.0073390845
REV,2019-18w,47101453.201671585
UNO,2019-18w,23975418.399950087
SHND,2019-18w,891294.617515969
LEDU,2019-18w,881321.0919957405
ODE,2019-18w,52783074.81413091
SAFE,2019-18w,1989785.7755630743
KCASH,2019-18w,6728312.214570074
HOT,2019-18w,85646902.63691278
EKO,2019-18w,1718147.8718260399
MINT,2019-18w,2099637.5526014487
CREVA,2019-18w,1944.4087717078241
MAS,2019-18w,1394059.1722399727
RIF,2019-18w,30731545.84765784
BCN,2019-18w,168141066.98674515
VEE,2019-18w,10730616.353301456
EUC,2019-18w,23220.186684038326
AION,2019-18w,57117780.043401316
OAX,2019-18w,12746274.446502643
KAT,2019-18w,2672556.532858316
XIN,2019-18w,76934024.32503034
ICON,2019-18w,6698.859290091402
BLU,2019-18w,242213.71489505126
DBC,2019-18w,9017838.338304
ARCT,2019-18w,67650.19900684603
SENC,2019-18w,743490.3368301274
CHESS,2019-18w,113140.292987603
CTRT,2019-18w,15765.149365739057
SWING,2019-18w,48790.17716080074
FYP,2019-18w,389877.0445505833
ELD,2019-18w,146724.40576729443
BTU,2019-18w,9922381.178604001
TCT,2019-18w,22165136.479842786
WAXP,2019-18w,64963241.13913167
IHT,2019-18w,11686854.38405983
XPA,2019-18w,1148794.12061373
GLC,2019-18w,2164151.273689876
AMLT,2019-18w,3004526.5159496744
RTH,2019-18w,2850674.2373570716
ORBS,2019-18w,57796476.44067906
LDOGE,2019-18w,462305.53463917744
AAC,2019-18w,1046719.8178821428
PIN,2019-18w,12349322.620565042
TOTO,2019-18w,23894.704326572188
SUB,2019-18w,10905402.266190287
OCN,2019-18w,18011502.807808615
RCN,2019-18w,13275166.388918173
KCS,2019-18w,105968675.63786685
ASAFE,2019-18w,200926.65370788574
MONK,2019-18w,251630.78299966184
CARBON,2019-18w,384800.5632357301
GLM,2019-18w,71635305.39252579
BBP,2019-18w,466017.6434969304
CHAT,2019-18w,4091991.0546794417
UBT,2019-18w,3481151.1251950217
STAK,2019-18w,93437.97810366134
CAPP,2019-18w,1273676.8594513056
JS,2019-18w,7638.91045356875
FDZ,2019-18w,1444437.1121609327
GRS,2019-18w,26073771.488496486
POA,2019-18w,7382884.974487737
ARO,2019-18w,345365.3229884157
XBI,2019-18w,410018.31564114254
DATP,2019-18w,28842.50858168423
YTN,2019-18w,49727.47967973491
STMX,2019-18w,16054684.297854258
THC,2019-18w,3978713.6591726127
QSP,2019-18w,13138859.90120094
CSC,2019-18w,28330682.894198097
VGX,2019-18w,11567844.415246341
SOLVE,2019-18w,22186509.767942727
AUR,2019-18w,743972.4923285476
CTL,2019-18w,44923.10180238787
FLOT,2019-18w,270612.5403539709
ABL,2019-18w,4604646.699041536
UBSN,2019-18w,913699.1057838702
COVAL,2019-18w,1656762.8358185715
STAR,2019-18w,371482.3091432143
START,2019-18w,111474.20913301173
SIGN,2019-18w,502166.6204591033
XCASH,2019-18w,1586990.9947517456
GET,2019-18w,3238437.0565918786
PZM,2019-18w,9352706.88909511
LBA,2019-18w,29686771.610247187
DIVI,2019-18w,4563210.867674616
ZCN,2019-18w,3940653.286569801
HT,2019-18w,118157376.10754243
DTRC,2019-18w,115286.86717946785
IETH,2019-18w,840045.9872803597
ETHM,2019-18w,159910.62107775226
AE,2019-18w,122628044.79566829
SIB,2019-18w,1439569.48528228
SRN,2019-18w,12568903.244891414
SKB,2019-18w,1319760.2731858029
XYO,2019-18w,15451285.6583264
DMT,2019-18w,9766529.019981375
SHDW,2019-18w,178658.6714784
META,2019-18w,25154456.013863143
RBLX,2019-18w,3193826.7476735944
DATA,2019-18w,12394575.590796057
PIVX,2019-18w,34950595.155446276
AVT,2019-18w,1225191.7445837143
BNTY,2019-18w,1075466.3470004334
N8V,2019-18w,3058300.771212353
GEN,2019-18w,7055597.47829461
CHEESE,2019-18w,30778.16056717403
KMD,2019-18w,113771149.68105243
MYB,2019-18w,711290.2048382981
PKG,2019-18w,236375.55390146544
FREE,2019-18w,801552.3263592193
ACOIN,2019-18w,15676.1376546292
VIBE,2019-18w,9942220.16384443
SEELE,2019-18w,5081393.17712346
NMC,2019-18w,14095720.245268214
DPY,2019-18w,3638441.9829582633
KNDC,2019-18w,94944.4389875564
DGB,2019-18w,122732792.64112356
UQC,2019-18w,1214440.7268507143
OTO,2019-18w,2335504.1899361913
TRC,2019-18w,754450.8834762204
WICC,2019-18w,42738666.268580996
COV,2019-18w,4291357.175982
UUU,2019-18w,3145307.2345076096
PINK,2019-18w,731844.8585402089
FST,2019-18w,4562127.683156643
SC,2019-18w,110885394.62479244
REQ,2019-18w,15420927.324168786
DOCK,2019-18w,5443368.957723667
MSR,2019-18w,1197296.2845637356
SNRG,2019-18w,124673.16657097587
ERC20,2019-18w,171679.5484785
HVN,2019-18w,3668571.4230442243
FX,2019-18w,1215691.9432678332
BOLI,2019-18w,51892.815196701
MTC,2019-18w,4544014.994301023
BLTG,2019-18w,389665.82667090197
VEIL,2019-18w,3806501.1800075313
MINTME,2019-18w,185950.53970705686
STEEP,2019-18w,30932.94702533513
DASHG,2019-18w,229255.59818644557
LYM,2019-18w,8695191.45584822
XFC,2019-18w,2048660.8954963912
BEET,2019-18w,5343652.965418478
MTN,2019-18w,2148699.5135880117
BTNTV2,2019-18w,238028.190890264
MET,2019-18w,9266570.672949253
PPT,2019-18w,57159422.09654337
DAV,2019-18w,695880.8444055654
BTCZ,2019-18w,991784.0177278366
MDA,2019-18w,18571443.816495713
ADZ,2019-18w,68024.11928778686
DRT,2019-18w,2008070.4280774784
XRA,2019-18w,71665.45620057975
ELTCOIN,2019-18w,50710.86032604428
XBP,2019-18w,369149.860492563
FUZZ,2019-18w,15484.243811748385
HYDRO,2019-18w,6583899.000454997
BTTOLD,2019-18w,135822504.1884833
TRUE,2019-18w,49784861.43423562
ATOM,2019-18w,900888255.0723319
GCN,2019-18w,178346.9370261084
DERO,2019-18w,7879712.3412222415
DONU,2019-18w,465350.5390197117
ZYD,2019-18w,10342.130768206287
COT,2019-18w,1104116.192374522
NEO,2019-18w,627464552.3121856
LIT,2019-18w,2931379.7514501
BSV,2019-18w,951323617.2369808
QRL,2019-18w,13096377.108520329
RYO,2019-18w,606386.57088747
GARD,2019-18w,3387012.5190767082
NOTE,2019-18w,1090626.0496793692
EVN,2019-18w,5347639.371631086
SNX,2019-18w,6097762.9682320645
NVC,2019-18w,1306205.2555465044
MODX,2019-18w,86338.84993794745
GO,2019-18w,15443349.425348371
IMS,2019-18w,15204.091254231815
MLN,2019-18w,9454264.36571457
NTK,2019-18w,1322876.6286138932
QUIN,2019-18w,32653.812186214385
GRID,2019-18w,6809985.80347285
BSD,2019-18w,1615534.0524304986
NOR,2019-18w,437196.29900157586
VIA,2019-18w,12437702.683297673
MIR,2019-18w,4300666.605706083
DIME,2019-18w,3894727.1655527097
BUZZ,2019-18w,545816.6664882684
NKN,2019-18w,15979280.799284998
OWC,2019-18w,182153.3290978435
AOG,2019-18w,6898602.441795619
LBC,2019-18w,6535752.647202371
ARGUS,2019-18w,378.79719721697404
BTO,2019-18w,4771335.308253136
POWR,2019-18w,44897691.13100322
CHP,2019-18w,3451670.130593553
PONZI,2019-18w,2109.999562400001
OPAL,2019-18w,143325.7018788777
ELF,2019-18w,55566297.7700988
CTXC,2019-18w,21930337.181275256
PPC,2019-18w,12107380.804332001
CRM,2019-18w,58943.88658878092
MTH,2019-18w,6525845.039071149
A,2019-18w,149401.87575867586
HPB,2019-18w,13793743.461645471
NIOX,2019-18w,767221.5301793255
IG,2019-18w,186094.44699041455
LTCR,2019-18w,15926.089852405401
HERB,2019-18w,47579.20085961808
AGIX,2019-18w,20458195.550200257
MANNA,2019-18w,509027.4311655934
KZC,2019-18w,60276.540911964956
TRX,2019-18w,1573232066.4230645
NSD,2019-18w,4027997.710135146
VERI,2019-18w,29333973.396934513
SUMO,2019-18w,370458.12931465544
DCR,2019-18w,242386771.58639857
OPEN,2019-18w,2293920.7639724812
DNA,2019-18w,1943407.9405631314
HSC,2019-18w,2331126.3612400615
JUP,2019-18w,509734.80230528157
MIB,2019-18w,2110190.4810051145
RLC,2019-18w,41022159.70485664
UP,2019-18w,2238509.437269077
BOLT,2019-18w,8196706.377613364
INN,2019-18w,69223.23743712874
SPD,2019-18w,1481187.765095956
VITE,2019-18w,10164941.198013796
BTG,2019-18w,303103291.73492473
ZSC,2019-18w,2464365.800517633
LANA,2019-18w,222707.65645786098
ERG,2019-18w,472809.8484312683
BAT,2019-18w,472146438.587218
RDN,2019-18w,14771223.814094871
HAVY,2019-18w,29223.09404463073
AGVC,2019-18w,5842562.59820362
SONG,2019-18w,5220.028851276833
SMART,2019-18w,16256263.848536443
NRP,2019-18w,43878.16649932903
BTM,2019-18w,100998702.92634581
SWC,2019-18w,1321676.0865054785
DMD,2019-18w,3025751.361373217
CVC,2019-18w,23641616.385099657
STRAX,2019-18w,82097005.39629635
STAC,2019-18w,229737.03248989186
ZEC,2019-18w,389794731.1605277
CYMT,2019-18w,31394.90279923373
NXT,2019-18w,31425276.880966526
PRE,2019-18w,6474967.3362054285
EFX,2019-18w,4817327.045634091
ABYSS,2019-18w,1583436.538043417
POST,2019-18w,17849.61496613784
CENNZ,2019-18w,28403858.925096013
MAY,2019-18w,11641.828593262271
XCP,2019-18w,5838462.216973948
PAC,2019-18w,3610997.931527923
TCAT,2019-18w,54575.38187558928
VAL,2019-18w,3245378.20687684
2GIVE,2019-18w,486567.17833189113
JET,2019-18w,99839.47735022077
APPC,2019-18w,6615802.968938725
ZNT,2019-18w,35302.29684994628
CXT,2019-18w,1018.0131223258795
DX,2019-18w,9022905.36895695
GOSS,2019-18w,249501.28693084014
MOBI,2019-18w,5708428.761820847
TDP,2019-18w,885174.4970690616
TFUEL,2019-18w,31298585.189511154
EMC2,2019-18w,17213369.971169315
MEDIC,2019-18w,130883.41133522584
PLBT,2019-18w,3817393.67115295
BTAD,2019-18w,12755.715519024
BFT,2019-18w,17869133.557190984
BCH,2019-18w,4883858514.36938
REM,2019-18w,3304901.2280365857
CRPT,2019-18w,13020722.574203158
GRC,2019-18w,3669451.0553943915
CND,2019-18w,23941896.889912244
CLOAK,2019-18w,3277520.0243485686
VIN,2019-18w,3196384.04252595
GOC,2019-18w,1879452.0100661186
XVG,2019-18w,116372661.12456973
FTI,2019-18w,3050578.3221569783
TDX,2019-18w,98505.09679121336
FREED,2019-18w,171975.3988606673
KNCL,2019-18w,37190126.71564802
WAB,2019-18w,640453.3414370135
GFT,2019-18w,17607318.970449798
PMA,2019-18w,11948888.492412044
GB,2019-18w,39312.873538394175
VEX,2019-18w,2196545.2470750813
FRC,2019-18w,295211.1516539262
TNC,2019-18w,2068622.5754713756
LBTC,2019-18w,24328194.899951585
MOJO,2019-18w,19191.488113411117
SKIN,2019-18w,109840.56353725473
DCY,2019-18w,309541.27114704397
MNW,2019-18w,5386157.76152859
DOS,2019-18w,1078125.3478386586
RVN,2019-18w,172961704.53033057
XOV,2019-18w,245669.0564562017
AIT,2019-18w,863285.6294794751
LTCU,2019-18w,10440.928883839646
SNT,2019-18w,78408175.97675838
ETN,2019-18w,48609496.059508026
BERN,2019-18w,38061.48522498612
CRO,2019-18w,404025411.2669506
QTUM,2019-18w,222332459.55182028
QKC,2019-18w,30445883.211580716
QBT,2019-18w,1444324.4204144387
PEX,2019-18w,11590.154274121614
MFG,2019-18w,362332.2991572576
XTZ,2019-18w,806003751.3698169
POLIS,2019-18w,4543023.205987098
0xBTC,2019-18w,666876.4268889993
AID,2019-18w,2327125.315672056
UTT,2019-18w,14457875.198970856
KARMA,2019-18w,1298686.4203924085
NXS,2019-18w,20332113.070117813
ARB,2019-18w,5453.388529794216
PLAY,2019-18w,474517.99500524
D,2019-18w,342743.65301113855
CAS,2019-18w,5152078.023684047
DTC,2019-18w,12193.306893465042
ZCL,2019-18w,8935422.88396271
ADA,2019-18w,1761020520.6848671
BTA,2019-18w,125826.70273771671
XEM,2019-18w,497147257.4890327
WGR,2019-18w,17450429.470801912
NPXS,2019-18w,129974939.16350614
VEO,2019-18w,4670857.092476067
DNT,2019-18w,9352548.733868571
MOC,2019-18w,12684399.194463627
MMO,2019-18w,129234.86630531229
ECTE,2019-18w,130689.32553611985
MAID,2019-18w,60333677.294770636
AST,2019-18w,5563372.316005714
CVT,2019-18w,14534695.176265715
PLC,2019-18w,15807467.8681
IDH,2019-18w,1408354.9746961142
GCC,2019-18w,32516.540122045153
CURE,2019-18w,2469166.9327416373
PAK,2019-18w,169322.7236940207
PNY,2019-18w,14234.962256276229
IFT,2019-18w,44363.09536595167
LRC,2019-18w,48545468.377753116
FTXT,2019-18w,41289.083837855214
UFR,2019-18w,1447167.8194182743
MXC,2019-18w,5127230.33460726
PWR,2019-18w,172349.046549751
CCO,2019-18w,31196.089914562373
MKR,2019-18w,540490997.1448572
DLT,2019-18w,6857598.958982728
STX,2019-18w,1284118.5777131699
MITX,2019-18w,2895257.523218454
COFI,2019-18w,844821.8331430076
RATING,2019-18w,898764.1305774812
RED,2019-18w,930627.0461800225
CLO,2019-18w,4053489.320773993
MITH,2019-18w,23375185.319427673
DRM,2019-18w,39125.410569413616
SWTH,2019-18w,2242030.60462393
GNX,2019-18w,5103794.480058721
IQN,2019-18w,880385.614592017
XMX,2019-18w,3192902.1191056343
PI,2019-18w,6153406.8339858875
ULT,2019-18w,2671878.4788143
ADM,2019-18w,2429272.256925687
ZET,2019-18w,327989.4872945329
PASC,2019-18w,6940242.4582597865
DTX,2019-18w,1603904.0620209572
GTC,2019-18w,7066410.343908296
APC,2019-18w,8901.740611881909
RNO,2019-18w,1421911.4706509456
BRD,2019-18w,30758322.469791856
ZPT,2019-18w,4452803.387336428
UPP,2019-18w,4185819.9386663055
XHI,2019-18w,4364664.8499961225
ABBC,2019-18w,86290664.49664211
EVY,2019-18w,3105029.4825936
CRW,2019-18w,2899558.371806547
CAB,2019-18w,5610.294965149179
TAU,2019-18w,3328928.655710577
NGC,2019-18w,3177241.966089443
PHR,2019-18w,3342825.569957379
KEY,2019-18w,8399997.886138951
BEAM,2019-18w,8737551.887440551
TX,2019-18w,1476463.8940531085
COLX,2019-18w,3641221.971283224
LSK,2019-18w,203978854.82484403
ENT,2019-18w,12014.185922559127
ANKR,2019-18w,19645881.28576637
MRX,2019-18w,6236966.753529108
NANJ,2019-18w,2731691.2324079373
HAND,2019-18w,82659.19880900971
XDNA,2019-18w,82507.25510174436
FUN,2019-18w,35866551.6119648
DRGN,2019-18w,22971965.352759156
XBY,2019-18w,3477416.227447357
PLA,2019-18w,1728317.8482835628
TCH,2019-18w,67770.38203089696
SKM,2019-18w,3186683.7242116183
RPD,2019-18w,1902453.5674516212
WTN,2019-18w,42351.608077311794
TEN,2019-18w,9744334.435165714
ZEBI,2019-18w,3466565.395492143
IC,2019-18w,152016.99845370214
CMT,2019-18w,12330351.245060917
UNIT,2019-18w,100052.770143236
BANCA,2019-18w,950113.7820245315
ZINC,2019-18w,119190.8566214294
NMR,2019-18w,12797552.665596886
ELA,2019-18w,48059884.31404741
NEBL,2019-18w,19069877.186983984
ANC,2019-18w,896616.2660993593
PRIV,2019-18w,53101.52402350634
GIO,2019-18w,455575.467322237
XDC,2019-18w,2156793.862817697
TBX,2019-18w,139045.08789490172
MFT,2019-18w,22156318.733828213
MYST,2019-18w,1584649.9667282142
WAN,2019-18w,37752972.289555624
TUBE,2019-18w,5694495.891745105
NEVA,2019-18w,18780.93166382567
TNS,2019-18w,105448.10928684923
VET,2019-18w,354732857.6112547
KAN,2019-18w,16662710.054480169
TRAC,2019-18w,10458190.777543275
IGNIS,2019-18w,14372319.827162858
TRST,2019-18w,1239915.058556847
ERO,2019-18w,824324.2529473
ADC,2019-18w,279240.94141048344
ONX,2019-18w,35128.046485945386
NTRN,2019-18w,298593.494926118
AIX,2019-18w,209813.68638769488
DOPE,2019-18w,829377.2646104859
PKB,2019-18w,16036.562022500357
BCA,2019-18w,2157865.6750871614
HPO,2019-18w,12671854.917338971
MVP,2019-18w,1219146.3359158016
NCT,2019-18w,3266343.0203855974
OMG,2019-18w,224984937.82694858
MAX,2019-18w,763738.2613463806
ABX,2019-18w,494854.231715782
ARCO,2019-18w,181987.88325310702
ENJ,2019-18w,113746272.05373457
CELR,2019-18w,22471702.742526483
SNET,2019-18w,1657141.6295814684
DFT,2019-18w,210437.06664670142
CARE,2019-18w,66773.02315243568
SHPING,2019-18w,258833.93316515573
IBANK,2019-18w,6867.446526378616
XPX,2019-18w,24979158.837896615
LAMB,2019-18w,31493881.87765714
BNB,2019-18w,3207363255.2274714
BTX,2019-18w,8209449.041419508
EVX,2019-18w,14074182.796354828
PXI,2019-18w,8030.17098954618
EQUAD,2019-18w,1116969.6579786444
VEST,2019-18w,68296135.40500365
PIB,2019-18w,2984691.9792766944
HXRO,2019-18w,4316953.574264975
AMB,2019-18w,5726683.828688631
ARAW,2019-18w,311770.2230877461
BMX,2019-18w,3407849.085278696
NIX,2019-18w,6759494.301484109
ESCE,2019-18w,32728.798095571412
S4F,2019-18w,23452793.447210517
XMR,2019-18w,1097102653.5333
KRB,2019-18w,564118.3148830539
HBX,2019-18w,54525.998381332196
PKT,2019-18w,842778.1820353458
GBYTE,2019-18w,28895563.913575757
RET,2019-18w,1379240.3821287141
GRIN,2019-18w,20557529.635310013
AOA,2019-18w,104838455.3822222
BAX,2019-18w,3407860.3419387215
LTC,2019-18w,4602957879.471329
HUSH,2019-18w,516423.3829821228
MIOTA,2019-18w,837348711.3793366
NAS,2019-18w,45707517.264968
CYL,2019-18w,9961.268072459727
CVNT,2019-18w,7504039.886111918
MAN,2019-18w,19816401.749464285
GRLC,2019-18w,28086.60308560146
MDT,2019-18w,4266852.14383611
FKX,2019-18w,405323.3566442425
NBR,2019-18w,196162.43657560102
BELA,2019-18w,710765.5173456239
DLC,2019-18w,12753.7442650107
XBC,2019-18w,538729.9745844257
HNC,2019-18w,109285.96573173143
EXRN,2019-18w,1573834.3333798929
LET,2019-18w,3132394.1784445713
BITS,2019-18w,138066.6779687723
VIB,2019-18w,7540008.352995573
WEBD,2019-18w,781484.7791375451
LOOM,2019-18w,48406620.26719301
HB,2019-18w,588960.1869954786
PNX,2019-18w,15711.281380446973
DCTO,2019-18w,646371.7955204718
UGAS,2019-18w,32833682.019301243
OXEN,2019-18w,7191258.496113994
INO,2019-18w,19937761.80698857
NRG,2019-18w,24349801.68203113
BTB,2019-18w,87878.60564602641
IOST,2019-18w,134342727.90439114
SKY,2019-18w,17015604.737807143
NLC,2019-18w,1938759.2498312271
SHVR,2019-18w,33310.2049154558
LINK,2019-18w,168012792.68125
LIKE,2019-18w,1047702.5161774574
WPR,2019-18w,6577585.774115236
RUFF,2019-18w,10418209.466350572
MST,2019-18w,22357.423391897075
YOC,2019-18w,976105.2340711079
IND,2019-18w,564893.5082013141
TONE,2019-18w,3165824.51952052
ONT,2019-18w,545390586.4111649
ROX,2019-18w,16753344.104976129
INXT,2019-18w,1826363.037374387
BLK,2019-18w,5658973.7829793785
BSC,2019-18w,8599.942756099486
FTX,2019-18w,3029598.5340112145
IBTC,2019-18w,13046.019036717611
ADI,2019-18w,209679.64588428414
XRP,2019-18w,12773141306.385529
MFTU,2019-18w,36513.22855675909
DDD,2019-18w,12599007.535819327
LTO,2019-18w,3505664.503044677
POE,2019-18w,14823814.624419045
CNT,2019-18w,13967.566897321372
SIX,2019-18w,5708624.325782487
XPY,2019-18w,129337.432863446
ILC,2019-18w,23820604.084747016
NOKU,2019-18w,2511518.1722784312
RBIES,2019-18w,151168.21766549928
ZUR,2019-18w,26131.315399360356
SSP,2019-18w,3649694.5338995
STORJ,2019-18w,31543622.265564386
HTML,2019-18w,4375967.673938432
TRXC,2019-18w,2117267.3466506866
ISR,2019-18w,1884760.2061131357
POLY,2019-18w,35168085.46087898
SMLY,2019-18w,227652.47080637314
CAJ,2019-18w,4113633.249326232
OMNI,2019-18w,1826875.5520189314
KIN,2019-18w,36183866.49024341
PART,2019-18w,24194494.289596327
AVINOC,2019-18w,885805.8520786425
DOV,2019-18w,1303748.0922326115
ATL,2019-18w,1067888.5036691388
PLAT,2019-18w,2373017.5262846625
REN,2019-18w,15959624.11246313
SPK,2019-18w,104568.23443995377
ZCR,2019-18w,419858.52996383386
X8X,2019-18w,1274259.3413822385
UFO,2019-18w,842954.1209637666
ABT,2019-18w,26483587.892668042
BTW,2019-18w,60126.16826556077
MTV,2019-18w,5218550.070389428
ACT,2019-18w,9924426.180818943
DENT,2019-18w,49892284.45610581
YLC,2019-18w,17936.7320519173
AMN,2019-18w,222381.90386401973
SLS,2019-18w,9722196.146460721
CSPN,2019-18w,171302.3982704875
PUT,2019-18w,224383.5824138831
TSL,2019-18w,1090723.8635762285
MANA,2019-18w,53743868.522914216
TOMO,2019-18w,36004535.61146559
INK,2019-18w,4859396.55158365
IXC,2019-18w,156887.07444669187
ALIAS,2019-18w,10921182.435637353
CPC,2019-18w,5372189.410618501
CF,2019-18w,13718.9956488995
TZC,2019-18w,564810.6200099186
MOTO,2019-18w,610829.6900848631
ONION,2019-18w,4165486.46412896
OK,2019-18w,1610978.90785203
SAN,2019-18w,42542001.50713774
BTR,2019-18w,192035.78812810313
BIX,2019-18w,33525620.265444603
NEXO,2019-18w,46532403.52128534
EKT,2019-18w,28227346.6372318
LCC,2019-18w,7994073.699019416
MNTP,2019-18w,259850.46542385526
OCT,2019-18w,1513434.7278377141
ZEN,2019-18w,52982958.340059586
SWFTC,2019-18w,9138008.415564362
COB,2019-18w,3633675.634570004
STEEM,2019-18w,110300881.05019043
PLU,2019-18w,914806.6619776681
SOCC,2019-18w,51493.83281290043
BCD,2019-18w,171225650.5069593
NULS,2019-18w,49476233.8643651
XWC,2019-18w,15485226.529409958
FET,2019-18w,10682936.378608277
SPC,2019-18w,4219428.943951103
AERGO,2019-18w,14033317.721834214
THETA,2019-18w,80840984.85383965
DGTX,2019-18w,24618033.57375397
